index,name,label,f_count,f_views,g_results,g_reviews,g_rating,t_reviews,t_rating,w_views_nl,w_views_en,w_edits,w_languages,geometry,g_url,t_url,w_url,n_f_count,n_f_views,n_g_results,n_g_reviews,n_g_rating,n_t_reviews,n_t_rating,n_w_views_nl,n_w_views_en,n_w_edits,n_w_languages
149,Rembrandtpark,Park of recreatiegebied,3,515,231000,3882,4.5,85,4.0,16900,1792,42,4,POINT (4.8461111 52.3647222),"https://www.google.nl/maps/place/Rembrandtpark/@52.3647255,4.8439224,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e2141a48edf9:0x3e5e944517b46ecb!8m2!3d52.3647222!4d4.8461111",https://www.tripadvisor.nl/Attraction_Review-g188590-d3725683-Reviews-Rembrandtpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjmgJPix771AhXwh_0HHTVuAZkQFnoECAUQAg&usg=AOvVaw1YZA6gt73LYGCoCXBX3cKp,https://nl.wikipedia.org/wiki/Rembrandtpark,0.0049833887043189366,0.0013641372295564833,0.001203125,0.05913536239831825,0.9,0.0013295792272798373,0.8,0.033830311959515726,0.00019094692091163942,0.02798134576948701,0.36363636363636365
150,Rembrandtplein,Monument of Gebouw,214,58409,590000,128,4.6,2188,4.0,52276,104845,159,11,POINT (4.8969404 52.3658482),"https://www.google.nl/maps/place/Rembrandtplein,+1017+CT+Amsterdam/@52.3658515,4.8947517,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60995659d426b:0x397e117a44ba0983!8m2!3d52.3658482!4d4.8969404",https://www.tripadvisor.nl/Attraction_Review-g188590-d259562-Reviews-Rembrandtplein-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiCqc-fxr71AhUn8LsIHen2BVIQFnoECAoQAg&usg=AOvVaw0rhFvsUpHe-mNbS3E5UiOK,https://nl.wikipedia.org/wiki/Rembrandtplein_(Amsterdam),0.3554817275747508,0.15471435231294103,0.0030729166666666665,0.0019498522377601071,0.9199999999999999,0.034224933521038635,0.8,0.10464576260329254,0.011171780090949126,0.10592938041305797,1.0
151,Rembrandttoren,Monument of Gebouw,23,20148,16500,29,4.6,1,3.0,60104,50659,111,9,POINT (4.9173247 52.3449191),"https://www.google.nl/maps/place/Rembrandt+Toren/@52.3449224,4.915136,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6097fff58b691:0xc85499c43014b20f!8m2!3d52.3449191!4d4.9173247",https://www.tripadvisor.nl/Attraction_Review-g188590-d17548025-Reviews-Rembrandt_Tower-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjYgdOgxr71AhVd_rsIHSx4Cx8QFnoECAMQAg&usg=AOvVaw3A2UeSPjFhDy5bBUxAJyCZ,https://nl.wikipedia.org/wiki/Rembrandttoren,0.03820598006644518,0.053368226992435,8.59375e-05,0.0004417633976175243,0.9199999999999999,1.564210855623338e-05,0.6,0.12031580295945167,0.005397979947802869,0.07395069953364423,0.8181818181818182
152,Rialto,Bioscoop,13,7220,2210000,544,4.4,16,4.0,9664,25782,29,2,POINT (4.8939275 52.3529888),"https://www.google.nl/maps/place/Rialto/@52.3529792,4.8917377,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6098ce73eb2a7:0xde79b8aafe9a89fe!8m2!3d52.3529888!4d4.8939275",https://www.tripadvisor.nl/Attraction_Review-g188590-d245262-Reviews-Rialto-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjxiOvIx771AhXk8LsIHZ7gDjcQFnoECAIQAg&usg=AOvVaw1tuz5SsHEXSI99OTEQ796r,https://nl.wikipedia.org/wiki/Rialto_(filmtheater),0.02159468438538206,0.01912440931533555,0.011510416666666667,0.008286872010480456,0.8800000000000001,0.00025027373689973407,0.8,0.019345333418743192,0.0027472062025356513,0.019320453031312457,0.18181818181818182
153,Rijksmuseum Amsterdam,Monument of Gebouw,284,69953,10600000,65646,4.6,46760,4.5,389550,906581,1035,11,POINT (4.8852188 52.3599976),"https://www.google.nl/maps/place/Rijksmuseum/@52.3600009,4.8830301,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609eec1bb16e5:0xd54373ae6a408585!8m2!3d52.3599976!4d4.8852188",https://www.tripadvisor.nl/Attraction_Review-g188590-d189379-Reviews-Rijksmuseum-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiqgtKhxr71AhUlhP0HHVIMBK4QFnoECAYQAg&usg=AOvVaw1_cjuOo942dvuLyAI0y1hj,https://nl.wikipedia.org/wiki/Rijksmuseum_Amsterdam,0.4717607973421927,0.18529221673624208,0.05520833333333333,1.0,0.9199999999999999,0.7314249960894729,0.9,0.7797986996348728,0.09660092104184988,0.6895403064623584,1.0
154,Rijksmuseumtuinen,Monument of Gebouw,296,97501,5210,651,4.7,22,4.5,5216,0,46,1,POINT (4.8851334 52.3592285),"https://www.google.nl/maps/place/Rijksmuseumtuinen/@52.3592318,4.8829447,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609eef4d5eed7:0x3a29d51e436aab50!8m2!3d52.3592285!4d4.8851334",https://www.tripadvisor.nl/Attraction_Review-g188590-d15133344-Reviews-Rijksmuseum_Gardens-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjN5oSEx771AhUCzqQKHbc-C0cQFnoECAIQAg&usg=AOvVaw3QFJRLutkIRAPWlDxZPznI,https://nl.wikipedia.org/wiki/Rijksmuseumtuinen,0.49169435215946844,0.2582616388718188,2.7135416666666668e-05,0.009916826615483045,0.9400000000000001,0.0003441263882371344,0.9,0.01044135545448722,0.0,0.030646235842771485,0.09090909090909091
155,Ronde Lutherse Kerk,Monument of Gebouw,124,39582,34500,4,4.5,2,3.5,18878,12504,51,6,POINT (4.8939605 52.3778503),"https://www.google.nl/maps/place/Ronde+Lutherse+Kerk/@52.3778536,4.8917718,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c87a6f813b:0x3362771850c32e1!8m2!3d52.3778503!4d4.8939605",https://www.tripadvisor.nl/Attraction_Review-g188590-d20133372-Reviews-Ronde_Lutherse_Kerk-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjL1fOixr71AhUfg_0HHbL7CTgQFnoECAMQAg&usg=AOvVaw2SXYHGQPrrUz6uTzqPHdCd,https://nl.wikipedia.org/wiki/Ronde_Lutherse_Kerk,0.2059800664451827,0.10484520353457227,0.0001796875,6.093288243000335e-05,0.9,3.128421711246676e-05,0.7,0.037789859714304014,0.0013323662383254125,0.03397734843437708,0.5454545454545454
156,Sarphatimonument,Monument of Gebouw,23,8873,2110,0,0.0,4,4.0,2441,12767,6,1,POINT (4.8938225 52.3546165),"https://www.google.nl/maps/place/Sarphatimonument/@52.3546198,4.8916338,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6098d3f0ea363:0x1ba19b1bf02b0395!8m2!3d52.3546165!4d4.8938225",https://www.tripadvisor.nl/Attraction_Review-g188590-d17819197-Reviews-Monument_Samuel_Sarphati-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj45qnDxr71AhWjgv0HHfmABYMQFnoECAkQAg&usg=AOvVaw3mmX6Xt8fiD5AnJOFGKmZg,https://nl.wikipedia.org/wiki/Sarphatimonument,0.03820598006644518,0.02350289250068869,1.0989583333333334e-05,0.0,0.0,6.256843422493352e-05,0.8,0.004886378194862597,0.0013603902562940294,0.003997335109926716,0.09090909090909091
157,Sarphatipark,Park of recreatiegebied,25,9755,134000,4377,4.4,135,4.0,25020,23766,70,6,POINT (4.8960787 52.354296),"https://www.google.nl/maps/place/Sarphatipark/@52.3542993,4.89389,17z/data=!3m1!4b1!4m5!3m4!1s0x47c6098da33cfccb:0x3583a0324d052750!8m2!3d52.354296!4d4.8960787",https://www.tripadvisor.nl/Attraction_Review-g188590-d3724735-Reviews-Sarphatipark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj7qaDbx771AhUt57sIHetADqwQFnoECAQQAg&usg=AOvVaw2y3syPVCRYoHHYdeGooe5U,https://nl.wikipedia.org/wiki/Sarphatipark,0.04152823920265781,0.025839143056938824,0.0006979166666666667,0.06667580659903116,0.8800000000000001,0.002111684655091506,0.8,0.05008487604893985,0.0025323909165100573,0.046635576282478344,0.5454545454545454
158,Scheepvaarthuis,Monument of Gebouw,88,35202,32900,1763,4.3,30,4.5,43659,41746,130,4,POINT (4.9037865 52.3746498),"https://www.google.nl/maps/place/Grand+Hotel+Amrâth+Amsterdam/@52.3745904,4.9017145,17z/data=!3m1!4b1!4m8!3m7!1s0x47c609ba35ddd511:0x53b073de5c78885f!5m2!4m1!1i2!8m2!3d52.3746498!4d4.9037865",https://www.tripadvisor.nl/Attraction_Review-g188590-d267044-Reviews-Scheepvaarthuis-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi-z5uax771AhXLsaQKHTCFAHUQFnoECAYQAg&usg=AOvVaw232nv_ekmVsHg0y70n-tSc,https://nl.wikipedia.org/wiki/Scheepvaarthuis,0.1461794019933555,0.09324341505795597,0.00017135416666666666,0.026856167931023977,0.86,0.0004692632566870014,0.9,0.08739630709115367,0.004448253437710547,0.0866089273817455,0.36363636363636365
159,Schreierstoren,Monument of Gebouw,233,215075,43700,886,4.4,142,4.0,30137,20362,93,8,POINT (4.9022697 52.3764258),"https://www.google.nl/maps/place/Café+de+Schreierstoren/@52.3764291,4.900081,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b9faf3e9f3:0x6e28d995948f9bdb!8m2!3d52.3764258!4d4.9022697",https://www.tripadvisor.nl/Attraction_Review-g188590-d267045-Reviews-Weeping_Tower-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiHpsacx771AhUG3aQKHQtIDP4QFnoECAEQAg&usg=AOvVaw2UmI1znMdKBFMugbOL4lPo,https://nl.wikipedia.org/wiki/Schreierstoren,0.38704318936877075,0.5696928439744866,0.00022760416666666667,0.013496633458245743,0.8800000000000001,0.00222117941498514,0.8,0.060328053936326946,0.0021696770109390635,0.061958694203864094,0.7272727272727273
160,Sexmuseum,Museum,259,86562,470000,10784,3.9,4106,3.5,16051,85833,55,8,POINT (4.8972287 52.3766117),"https://www.google.nl/maps/place/Sexmuseum+Amsterdam/@52.376615,4.89504,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b8107878a7:0xc970525773af103c!8m2!3d52.3766117!4d4.8972287",https://www.tripadvisor.nl/Attraction_Review-g188590-d244485-Reviews-Sexmuseum_Amsterdam_Venustempel-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjw-Kuwx771AhXOzqQKHXo9BMsQFnoECAgQAg&usg=AOvVaw2E6CYwCU59YW3BlCWZ7lcy,https://nl.wikipedia.org/wiki/Sexmuseum,0.43023255813953487,0.2292863045919773,0.002447916666666667,0.16427505103128903,0.78,0.06422649773189426,0.7,0.03213078918711165,0.009145952601902202,0.03664223850766156,0.7272727272727273
161,Siegerpark,Park of recreatiegebied,1,135,6120,97,4.4,6,4.0,7495,150247,26,1,POINT (4.8190865 52.3407925),"https://www.google.nl/maps/place/Siegerpark/@52.3407958,4.8168978,17z/data=!3m1!4b1!4m5!3m4!1s0x47c5e184ff507779:0x12dc9136d36e2468!8m2!3d52.3407925!4d4.8190865",https://www.tripadvisor.nl/Attraction_Review-g188590-d12612263-Reviews-Siegerpark-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi_2aXkx771AhXYhf0HHQPFBCEQFnoECAkQAg&usg=AOvVaw12d3nlB_NzHAocMeCtHe4Z,https://nl.wikipedia.org/wiki/Siegerpark,0.0016611295681063123,0.0003575893708546121,3.1875e-05,0.0014776223989275813,0.8800000000000001,9.385265133740028e-05,0.8,0.015003443085004163,0.016009599344983867,0.017321785476349102,0.09090909090909091
162,Sint-Rosaschool,Monument of Gebouw,0,0,500000,1,5.0,2,2.5,1930,0,6,1,POINT (4.9135888 52.3888374),"https://www.google.nl/maps/place/Sint+Rosaklooster/@52.3888161,4.9114168,17z/data=!3m1!4b1!4m5!3m4!1s0x47c60852eba1a9fb:0xc08841419d58641d!8m2!3d52.3888374!4d4.9135888",https://www.tripadvisor.nl/Attraction_Review-g188590-d16969433-Reviews-Sint_Hubertus-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj7_NfQxr71AhXgi_0HHTagBnUQFnoECAkQAg&usg=AOvVaw10_V5iPO0FYiXJZyzBdYdP,https://nl.wikipedia.org/wiki/Sint-Rosaschool,0.0,0.0,0.0026041666666666665,1.5233220607500837e-05,1.0,3.128421711246676e-05,0.5,0.003863461661648837,0.0,0.003997335109926716,0.09090909090909091
163,Sloterplas,Park of recreatiegebied,1,394,129000,71,4.6,10,4.5,26669,362439,103,4,POINT (4.819712 52.3657703),"https://www.google.nl/maps/place/Sloterplas/@52.3648489,4.8103577,15z/data=!3m1!4b1!4m5!3m4!1s0x47c5e2347159e299:0x7408971f2f980955!8m2!3d52.3657703!4d4.819712",https://www.tripadvisor.nl/Attraction_Review-g188590-d14057379-Reviews-Sloterplas-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjcm9_fx771AhXn87sIHZwNBSIQFnoECAUQAg&usg=AOvVaw2t-hjo4TU__6yVZpyLO4id,https://nl.wikipedia.org/wiki/Sloterplas,0.0016611295681063123,0.0010436312008645717,0.000671875,0.0010815586631325595,0.9199999999999999,0.00015642108556233381,0.9,0.05338583370700147,0.03861976064078888,0.06862091938707528,0.36363636363636365
164,Spui,Markt,292,117619,1430000,0,0.0,35,4.0,30848,45345,153,8,POINT (4.889461 52.3687828),"https://www.google.nl/maps/place/Spui,+1012+XM+Amsterdam/@52.3688058,4.8873946,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c1973f6b93:0x50677dcb1bf9a27a!8m2!3d52.3687828!4d4.889461",https://www.tripadvisor.nl/Attraction_Review-g188590-d13369512-Reviews-Spui-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjFzY3qx771AhUg8LsIHYAWA3wQFnoECAIQAg&usg=AOvVaw38FpykEBoYD7JWOIKF69U5,https://nl.wikipedia.org/wiki/Spui_(Amsterdam),0.4850498338870432,0.31155040155961944,0.007447916666666667,0.0,0.0,0.0005474737994681684,0.8,0.06175132919095509,0.0048317456075548494,0.10193204530313124,0.7272727272727273
165,Stadhuis van Amsterdam,Monument of Gebouw,180,102792,2270000,96,3.7,3345,4.0,43733,310796,55,1,POINT (4.8995816 52.3679843),"https://www.google.nl/maps/place/Gemeente+Amsterdam,+Stadsloket+Centrum/@52.3679876,4.8973929,17z/data=!4m5!3m4!1s0x47c609be1313dee3:0xf80eb45017bfe738!8m2!3d52.3679843!4d4.8995816",https://www.tripadvisor.nl/Attraction_Review-g188590-d244447-Reviews-Royal_Palace_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwj_w6Skxr71AhWsgf0HHXjtC74QFnoECAUQAg&usg=AOvVaw1dlaOgEDWFfU4z-ccaKK7I,https://nl.wikipedia.org/wiki/Stadhuis_van_Amsterdam,0.29900332225913623,0.2722764933991651,0.011822916666666667,0.0014623891783200804,0.74,0.05232285312060066,0.8,0.087544439818077,0.033116930374806855,0.03664223850766156,0.09090909090909091
166,Stadsarchief Amsterdam,Museum,98,25595,2110000,20,4.4,90,4.5,36686,17647,81,4,POINT (4.8924241 52.3646308),"https://www.google.nl/maps/place/Stadsarchief+Amsterdam/@52.3646398,4.8901935,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c231ba76b5:0xa880bf582572b050!8m2!3d52.3646308!4d4.8924241",https://www.tripadvisor.nl/Attraction_Review-g188590-d3905772-Reviews-Amsterdam_City_Archives-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwi4soCjx771AhWE-qQKHfjyBsoQFnoECAQQAg&usg=AOvVaw1rExrnmzy3KnW0MYuUnn83,https://nl.wikipedia.org/wiki/Stadsarchief_Amsterdam,0.16279069767441862,0.06779629590387998,0.010989583333333334,0.00030466441215001676,0.8800000000000001,0.0014077897700610043,0.9,0.07343780026904106,0.0018803796391337617,0.05396402398401066,0.36363636363636365
167,Stadsschouwburg Amsterdam,Monument of Gebouw,243,89139,1970000,2522,4.4,64,4.5,52451,21384,208,9,POINT (4.8819624 52.3642014),"https://www.google.nl/maps/place/Internationaal+Theater+Amsterdam/@52.3642037,4.8797752,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e88d11752d:0x3982feb863f8da9!8m2!3d52.3642014!4d4.8819624",https://www.tripadvisor.nl/Attraction_Review-g188590-d245202-Reviews-De_Stadsschouwburg-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjy7Melxr71AhXd7rsIHaKnBMYQFnoECAcQAg&usg=AOvVaw1DFisjZiGbseZdY5c3ehLA,https://nl.wikipedia.org/wiki/Stadsschouwburg_Amsterdam,0.40365448504983387,0.23611228836006865,0.010260416666666666,0.03841818237211711,0.8800000000000001,0.0010010949475989363,0.9,0.10499607648453015,0.0022785764267714828,0.13857428381079281,0.8181818181818182
168,Standbeeld van Johan Rudolph Thorbecke,Monument of Gebouw,189,93919,11700,13,4.2,13,3.5,4811,0,8,1,POINT (4.8958321 52.3650242),"https://www.google.nl/maps/place/Standbeeld+Thorbecke/@52.3650275,4.8936434,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609953e1195df:0x53592c2f6f245289!8m2!3d52.3650242!4d4.8958321",https://www.tripadvisor.nl/Attraction_Review-g188590-d12659260-Reviews-Thorbecke_statue-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiivYLPxr71AhXqhf0HHRYLCH0QFnoECAoQAg&usg=AOvVaw3HPmc7Jh24DExJJSjSpzf8,https://nl.wikipedia.org/wiki/Standbeeld_van_Johan_Rudolph_Thorbecke,0.313953488372093,0.24877360089847642,6.09375e-05,0.0001980318678975109,0.8400000000000001,0.00020334741123103394,0.7,0.009630629043623086,0.0,0.005329780146568954,0.09090909090909091
169,Station Amsterdam Centraal,Monument of Gebouw,256,160289,11100000,4652,4.5,17480,4.5,182929,183210,999,11,POINT (4.900272 52.3791283),"https://www.google.nl/maps/place/Amsterdam+Centraal/@52.3791316,4.8980833,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609b70dd81623:0xcae71b8d3adfd142!8m2!3d52.3791283!4d4.900272",https://www.tripadvisor.nl/Attraction_Review-g188590-d190573-Reviews-Centraal_Station-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjrqImnxr71AhUPgv0HHTqADlcQFnoECAQQAg&usg=AOvVaw0MTqJUhOjBNkiI_kL1qTjZ,https://nl.wikipedia.org/wiki/Station_Amsterdam_Centraal,0.42524916943521596,0.4245751308512216,0.0578125,0.0708649422660939,0.9,0.2734240575629595,0.9,0.36618610274806224,0.019521978448784297,0.6655562958027982,1.0
170,Stedelijk Museum Amsterdam,Museum,248,143631,3730000,10455,4.4,2949,4.0,90054,190598,481,11,POINT (4.8797554 52.3580111),"https://www.google.nl/maps/place/Stedelijk+Museum+Amsterdam/@52.3580144,4.8775667,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e567e9302b:0xec3c9aad1ccadbea!8m2!3d52.3580111!4d4.8797554",https://www.tripadvisor.nl/Attraction_Review-g188590-d190676-Reviews-Stedelijk_Museum_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwikiqmoxr71AhW2hP0HHfbmCNUQFnoECAEQAg&usg=AOvVaw0klW3uWS3qR1S1n3tYlyhs,https://nl.wikipedia.org/wiki/Stedelijk_Museum_Amsterdam,0.4119601328903654,0.38045125129791696,0.019427083333333334,0.15926332145142125,0.8800000000000001,0.04612857813233224,0.8,0.18026952149125616,0.020309208276739203,0.32045303131245834,1.0
171,Stopera,Monument of Gebouw,167,63714,263000,2485,4.6,1366,4.5,72530,67433,166,10,POINT (4.9009267 52.3673062),"https://www.google.nl/maps/place/Nationale+Opera+%26+Ballet/@52.370652,4.8916,15z/data=!3m1!5s0x47c609be0d52e103:0xa61fb25fc0002d57!4m9!1m2!2m1!1sde+stopera+amsterdam!3m5!1s0x47c609bde6ec13a5:0x7d258f6cdb314251!8m2!3d52.3673062!4d4.9009267!15sChRkZSBzdG9wZXJhIGFtc3RlcmRhbVoTIhFzdG9wZXJhIGFtc3RlcmRhbZIBF3BlcmZvcm1pbmdfYXJ0c190aGVhdGVymgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVVJITURSNVdIaG5SUkFC",https://www.tripadvisor.nl/Attraction_Review-g188590-d245251-Reviews-Dutch_National_Opera_Ballet-Amsterdam_North_Holland_Province.html,https://nl.wikipedia.org/wiki/Stopera,0.27740863787375414,0.16876629018245004,0.0013697916666666667,0.03785455320963958,0.9199999999999999,0.021367120287814796,0.9,0.14519009032092756,0.007185336896113047,0.1105929380413058,0.9090909090909091
172,Tassenmuseum Amsterdam,Museum,173,58311,40300,923,4.3,1756,4.5,221,28469,76,8,POINT (4.896893 52.3652211),"https://www.google.nl/maps/place/Tassenmuseum+Amsterdam/@52.3652244,4.8947043,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609950d700bb9:0x3adadac68d51b432!8m2!3d52.3652211!4d4.896893",https://www.tripadvisor.nl/Attraction_Review-g188590-d665406-Reviews-Tassenmuseum_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiWiuKnx771AhVN3aQKHTRpAm0QFnoECAQQAg&usg=AOvVaw0A7wxzjNHKSL-w5WDBaQsc,https://nl.wikipedia.org/wiki/Tassenmuseum_Amsterdam,0.287375415282392,0.15445476891780213,0.00020989583333333334,0.014060262620723274,0.86,0.027467542624745815,0.9,0.00044239638716289794,0.003033520028701709,0.05063291139240506,0.7272727272727273
173,The Movies,Bioscoop,27,37310,72700000,962,4.6,29,4.0,12937,9384807,51,1,POINT (4.8846705 52.3840066),"https://www.google.nl/maps/place/The+Movies/@52.3839801,4.8824365,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609cdf6b404d5:0x113d7c0eaca6e46f!8m2!3d52.3840066!4d4.8846705",https://www.tripadvisor.nl/Restaurant_Review-g188590-d4844994-Reviews-The_Movies-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiB8rbDx771AhVF16QKHR7gAM0QFnoECAAQAg&usg=AOvVaw2qr47kBv3VcleJWeVmm9lz,https://nl.wikipedia.org/wiki/The_Movies_(Amsterdam),0.044850498338870434,0.09882710686359687,0.37864583333333335,0.014654358224415806,0.9199999999999999,0.00045362114813076804,0.8,0.025897203894689642,1.0,0.03397734843437708,0.09090909090909091
174,Theater Amsterdam,Monument of Gebouw,1,41,82500000,933,4.4,149,4.5,9363,224693,7,1,POINT (4.8779364 52.3970652),"https://www.google.nl/maps/place/Theater+Amsterdam/@52.3970578,4.8756799,17z/data=!3m1!4b1!4m5!3m4!1s0x47c608288dc127bf:0xdb0d328fc38eae6!8m2!3d52.3970652!4d4.8779364",https://www.tripadvisor.nl/Attraction_Review-g188590-d6686044-Reviews-Theater_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiz9Iqrxr71AhWJgv0HHV2lANcQFnoECAEQAg&usg=AOvVaw2VBl2xWvSlUpyNkzIMsPwP,https://nl.wikipedia.org/wiki/Theater_Amsterdam,0.0016611295681063123,0.00010860121633362293,0.4296875,0.014212594826798281,0.8800000000000001,0.002330674174878774,0.9,0.01874279354301454,0.023942207868526227,0.004663557628247834,0.09090909090909091
175,Theater Bellevue,Concertzaal of Theater,173,69318,5530000,477,4.4,15,4.5,11797,0,64,1,POINT (4.8802127 52.364194),"https://www.google.nl/maps/place/Theater+Bellevue/@52.3641763,4.8780453,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609e62f379211:0xf245a51e8ed04d67!8m2!3d52.364194!4d4.8802127",https://www.tripadvisor.nl/Attraction_Review-g188590-d245170-Reviews-Bellevue_Theater-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjx5qasxr71AhWd57sIHeZEC8gQFnoECAUQAg&usg=AOvVaw1S4m1vef_d1tB-1Nz0vspk,https://nl.wikipedia.org/wiki/Theater_Bellevue,0.287375415282392,0.18361022228814816,0.028802083333333332,0.0072662462297778995,0.8800000000000001,0.0002346316283435007,0.9,0.023615159182627635,0.0,0.04263824117255163,0.09090909090909091
176,Theater De Engelenbak,Concertzaal of Theater,161,100975,8980,0,0.0,4,4.5,745,0,4,1,POINT (4.8935809 52.3697795),"https://www.google.nl/maps/place/Stichting+%22De+Engelenbak%22/@52.3697828,4.8913922,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c0f3585737:0x8fc74eed335c151f!8m2!3d52.3697795!4d4.8935809",https://www.tripadvisor.nl/Attraction_Review-g188590-d245195-Reviews-De_Engelenbak-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwisiOO4x771AhVCyaQKHVeHBlMQFnoECAQQAg&usg=AOvVaw08p2cm-uv8_7T4kMtpGeYm,https://nl.wikipedia.org/wiki/Theater_De_Engelenbak,0.26744186046511625,0.26746360534847746,4.6770833333333336e-05,0.0,0.0,6.256843422493352e-05,0.9,0.0014913362372685926,0.0,0.002664890073284477,0.09090909090909091
177,Theater Fabriek Amsterdam,Concertzaal of Theater,3,505,495000,4,3.5,149,4.5,3825,0,25,1,POINT (4.9293362 52.3727739),"https://www.google.nl/maps/place/Theater+Fabriek+Amsterdam/@52.3727772,4.9271475,17z/data=!3m1!4b1!4m5!3m4!1s0x47c489c542c76f67:0x4457aba11acb813e!8m2!3d52.3727739!4d4.9293362",https://www.tripadvisor.nl/Attraction_Review-g188590-d6686044-Reviews-Theater_Amsterdam-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwju086_x771AhWMC-wKHfjqAPIQFnoECAUQAg&usg=AOvVaw0jDZCKEzp2JZyx4T2qVLk4,https://nl.wikipedia.org/wiki/Theater_Fabriek_Amsterdam,0.0049833887043189366,0.0013376491280116972,0.002578125,6.093288243000335e-05,0.7,0.002330674174878774,0.9,0.007656860547050157,0.0,0.016655562958027982,0.09090909090909091
178,Theater Frascati,Concertzaal of Theater,155,74914,431000,170,4.5,7,4.0,5983,174869,51,1,POINT (4.8935338 52.3703692),"https://www.google.nl/maps/place/Frascati/@52.3703655,4.891444,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609c0eca61979:0x7619e5fa5c435fa!8m2!3d52.3703692!4d4.8935338",https://www.tripadvisor.nl/ShowUserReviews-g188590-d2513262-r680965289-Frascati-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwiQ-v25x771AhWF26QKHRrnAKkQFnoECAYQAg&usg=AOvVaw3tbg2j0NNmPzAV5Spy6Qao,https://nl.wikipedia.org/wiki/Theater_Frascati,0.2574750830564784,0.19843296391261045,0.0022447916666666666,0.0025896475032751425,0.9,0.00010949475989363366,0.8,0.011976731151111395,0.01863320151389368,0.03397734843437708,0.09090909090909091
179,Trippenhuis,Monument of Gebouw,245,75810,45600,26,4.6,10,4.0,44061,29614,127,6,POINT (4.8994142 52.371293),"https://www.google.nl/maps/place/Het+Trippenhuis/@52.3712379,4.8974082,17z/data=!3m1!4b1!4m5!3m4!1s0x47c609bece0f64f3:0xfa02d7721e18381b!8m2!3d52.371293!4d4.8994142",https://www.tripadvisor.nl/Attraction_Review-g188590-d314937-Reviews-Trippenhuis-Amsterdam_North_Holland_Province.html&sa=U&ved=2ahUKEwjZy7ydx771AhXC2qQKHWanALoQFnoECAEQAg&usg=AOvVaw3QCK2FiUPLjwsacm0jpWEN,https://nl.wikipedia.org/wiki/Trippenhuis,0.4069767441860465,0.2008062978110233,0.0002375,0.0003960637357950218,0.9199999999999999,0.00015642108556233381,0.8,0.0882010281211966,0.0031555257343065233,0.08461025982678215,0.5454545454545454
